"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1991-06","Jun-1991","IDX","Index","0","Units",,,60.93,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1991-07","Jul-1991","IDX","Index","0","Units",,,61,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1991-08","Aug-1991","IDX","Index","0","Units",,,61.06,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1991-09","Sep-1991","IDX","Index","0","Units",,,61.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1991-10","Oct-1991","IDX","Index","0","Units",,,61.49,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1991-11","Nov-1991","IDX","Index","0","Units",,,61.42,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1991-12","Dec-1991","IDX","Index","0","Units",,,61.18,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-01","Jan-1992","IDX","Index","0","Units",,,60.84,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-02","Feb-1992","IDX","Index","0","Units",,,61.27,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-03","Mar-1992","IDX","Index","0","Units",,,61.78,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-04","Apr-1992","IDX","Index","0","Units",,,62.25,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-05","May-1992","IDX","Index","0","Units",,,62.45,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-06","Jun-1992","IDX","Index","0","Units",,,62.46,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-07","Jul-1992","IDX","Index","0","Units",,,63.03,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-08","Aug-1992","IDX","Index","0","Units",,,62.72,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-09","Sep-1992","IDX","Index","0","Units",,,62.86,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-10","Oct-1992","IDX","Index","0","Units",,,63.33,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-11","Nov-1992","IDX","Index","0","Units",,,63.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1992-12","Dec-1992","IDX","Index","0","Units",,,63.66,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-01","Jan-1993","IDX","Index","0","Units",,,63.94,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-02","Feb-1993","IDX","Index","0","Units",,,64.22,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-03","Mar-1993","IDX","Index","0","Units",,,64.13,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-04","Apr-1993","IDX","Index","0","Units",,,64.35,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-05","May-1993","IDX","Index","0","Units",,,64.13,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-06","Jun-1993","IDX","Index","0","Units",,,64.24,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-07","Jul-1993","IDX","Index","0","Units",,,64.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-08","Aug-1993","IDX","Index","0","Units",,,64.37,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-09","Sep-1993","IDX","Index","0","Units",,,64.68,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-10","Oct-1993","IDX","Index","0","Units",,,65.17,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-11","Nov-1993","IDX","Index","0","Units",,,65.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1993-12","Dec-1993","IDX","Index","0","Units",,,65.8,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-01","Jan-1994","IDX","Index","0","Units",,,66.05,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-02","Feb-1994","IDX","Index","0","Units",,,66.07,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-03","Mar-1994","IDX","Index","0","Units",,,66.73,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-04","Apr-1994","IDX","Index","0","Units",,,67.11,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-05","May-1994","IDX","Index","0","Units",,,67.45,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-06","Jun-1994","IDX","Index","0","Units",,,67.89,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-07","Jul-1994","IDX","Index","0","Units",,,67.99,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-08","Aug-1994","IDX","Index","0","Units",,,68.39,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-09","Sep-1994","IDX","Index","0","Units",,,68.65,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-10","Oct-1994","IDX","Index","0","Units",,,69.24,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-11","Nov-1994","IDX","Index","0","Units",,,69.66,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1994-12","Dec-1994","IDX","Index","0","Units",,,70.39,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-01","Jan-1995","IDX","Index","0","Units",,,70.52,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-02","Feb-1995","IDX","Index","0","Units",,,70.41,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-03","Mar-1995","IDX","Index","0","Units",,,70.51,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-04","Apr-1995","IDX","Index","0","Units",,,70.46,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-05","May-1995","IDX","Index","0","Units",,,70.7,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-06","Jun-1995","IDX","Index","0","Units",,,70.94,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-07","Jul-1995","IDX","Index","0","Units",,,70.66,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-08","Aug-1995","IDX","Index","0","Units",,,71.55,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-09","Sep-1995","IDX","Index","0","Units",,,71.84,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-10","Oct-1995","IDX","Index","0","Units",,,71.75,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-11","Nov-1995","IDX","Index","0","Units",,,71.93,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1995-12","Dec-1995","IDX","Index","0","Units",,,72.21,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-01","Jan-1996","IDX","Index","0","Units",,,71.73,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-02","Feb-1996","IDX","Index","0","Units",,,72.84,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-03","Mar-1996","IDX","Index","0","Units",,,72.77,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-04","Apr-1996","IDX","Index","0","Units",,,73.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-05","May-1996","IDX","Index","0","Units",,,73.97,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-06","Jun-1996","IDX","Index","0","Units",,,74.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-07","Jul-1996","IDX","Index","0","Units",,,74.5,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-08","Aug-1996","IDX","Index","0","Units",,,74.94,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-09","Sep-1996","IDX","Index","0","Units",,,75.45,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-10","Oct-1996","IDX","Index","0","Units",,,75.41,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-11","Nov-1996","IDX","Index","0","Units",,,76.07,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1996-12","Dec-1996","IDX","Index","0","Units",,,76.57,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-01","Jan-1997","IDX","Index","0","Units",,,76.67,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-02","Feb-1997","IDX","Index","0","Units",,,77.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-03","Mar-1997","IDX","Index","0","Units",,,78.12,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-04","Apr-1997","IDX","Index","0","Units",,,78.14,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-05","May-1997","IDX","Index","0","Units",,,78.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-06","Jun-1997","IDX","Index","0","Units",,,78.98,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-07","Jul-1997","IDX","Index","0","Units",,,79.58,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-08","Aug-1997","IDX","Index","0","Units",,,80.42,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-09","Sep-1997","IDX","Index","0","Units",,,81.13,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-10","Oct-1997","IDX","Index","0","Units",,,81.83,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-11","Nov-1997","IDX","Index","0","Units",,,82.55,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1997-12","Dec-1997","IDX","Index","0","Units",,,82.8,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-01","Jan-1998","IDX","Index","0","Units",,,83.23,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-02","Feb-1998","IDX","Index","0","Units",,,83.33,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-03","Mar-1998","IDX","Index","0","Units",,,83.39,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-04","Apr-1998","IDX","Index","0","Units",,,83.7,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-05","May-1998","IDX","Index","0","Units",,,84.23,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-06","Jun-1998","IDX","Index","0","Units",,,83.7,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-07","Jul-1998","IDX","Index","0","Units",,,83.41,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-08","Aug-1998","IDX","Index","0","Units",,,85.12,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-09","Sep-1998","IDX","Index","0","Units",,,84.96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-10","Oct-1998","IDX","Index","0","Units",,,85.65,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-11","Nov-1998","IDX","Index","0","Units",,,85.59,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1998-12","Dec-1998","IDX","Index","0","Units",,,85.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-01","Jan-1999","IDX","Index","0","Units",,,86.31,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-02","Feb-1999","IDX","Index","0","Units",,,86.77,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-03","Mar-1999","IDX","Index","0","Units",,,86.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-04","Apr-1999","IDX","Index","0","Units",,,87.14,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-05","May-1999","IDX","Index","0","Units",,,87.74,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-06","Jun-1999","IDX","Index","0","Units",,,87.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-07","Jul-1999","IDX","Index","0","Units",,,88.15,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-08","Aug-1999","IDX","Index","0","Units",,,88.52,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-09","Sep-1999","IDX","Index","0","Units",,,88.15,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-10","Oct-1999","IDX","Index","0","Units",,,89.33,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-11","Nov-1999","IDX","Index","0","Units",,,89.75,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","1999-12","Dec-1999","IDX","Index","0","Units",,,90.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,90.46,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,90.73,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,91.05,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,91.71,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,91.87,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,91.95,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,91.82,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,91.55,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,91.9,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,91.63,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,91.65,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,91.4,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,90.81,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,90.23,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,90.02,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,89.76,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,89.21,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,88.68,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,88.17,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,88.06,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,87.72,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,87.34,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,86.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,86.93,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,87.48,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,87.46,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,88.17,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,88.54,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,88.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,89.76,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,89.54,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,89.55,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,89.68,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,89.41,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,89.87,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,89.43,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units",,,90.11,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units",,,90.24,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units",,,90.03,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units",,,89.39,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-05","May-2003","IDX","Index","0","Units",,,89.42,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units",,,89.57,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units",,,89.96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units",,,89.83,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units",,,90.36,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units",,,90.49,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units",,,91.18,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units",,,91.12,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,91.35,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,91.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,91.45,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,91.86,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,92.59,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,91.83,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,92.53,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,92.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,92.68,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,93.56,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,93.76,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,94.45,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,94.88,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,95.54,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,95.38,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,95.55,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-05","May-2005","IDX","Index","0","Units",,,95.67,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units",,,96.04,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units",,,95.73,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units",,,96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units",,,94.2,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units",,,95.39,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units",,,96.36,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units",,,96.96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units",,,97.07,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units",,,97.08,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units",,,97.28,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units",,,97.67,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-05","May-2006","IDX","Index","0","Units",,,97.57,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units",,,97.94,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units",,,97.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units",,,98.29,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units",,,98.09,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units",,,98.04,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units",,,97.94,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units",,,98.96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units",,,98.45,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units",,,99.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units",,,99.65,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units",,,100.36,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-05","May-2007","IDX","Index","0","Units",,,100.4,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units",,,100.43,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units",,,100.4,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units",,,100.62,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units",,,101.01,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units",,,100.58,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units",,,101.17,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units",,,101.19,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units",,,100.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units",,,100.57,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units",,,100.34,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units",,,99.58,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-05","May-2008","IDX","Index","0","Units",,,99.02,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units",,,98.78,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units",,,98.26,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units",,,96.76,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units",,,92.56,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units",,,93.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units",,,92.27,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units",,,89.57,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units",,,87.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units",,,86.88,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units",,,85.5,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units",,,84.82,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-05","May-2009","IDX","Index","0","Units",,,83.96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units",,,83.64,,
